TxHashId,Fee
072dcc64746944901ee9941313e241c4f10bfeb6b7f0566d9fa456a41d9f671f,0.0014454 BTC
ea4ebb78c78877dae28ee3b771ac90ba0df2f4169708e3f7f85985b501151fb7,0.0009454 BTC
a5067dfac537cff0fb5eb05b74fc8c7efcb119118d72db33a9e2ce549632dc07,0.0014454 BTC
e130a6fb744d9d721f3012c7e276392b6ef828a7fe116690d49b4e52a38977ce,0.0009454 BTC
85da021bb2b867c68bdcfd52a2270f52848642008e586b51254bd3ab737b7c33,0.0014454 BTC
5d7e7d28a6ecd10d40ccdc02fe6e786287b9d0b8b284a65b322753a8158bb749,0.0009454 BTC
2cea8ff769095c07858666ebb90b702bfb71cde18af362829e2db30e4c54d3b6,0.0014454 BTC
05121e59b8c7a30d20261ff2f6e3b5b64819177b551080a38b4d1fc5e7ab8554,0.0011954 BTC
de992cc71ae64791f364c63d8cee58b767d32d90ec6e51ce763f59fb4466aeac,0.0014454 BTC
6f1d5028266e5b9da6788d1aa5d191d4d3d003ecbd49e36fe1910fa824bb9638,0.0014454 BTC
88bac4d41ae4da16c5bf5107aa3e4db5dba4ff7c6fd7ec6c7b1c7bdf91f93526,0.0006954 BTC
1009904aeb1f0629b8076ce3dac966767129a4d0566fc8eb29abbe182683175c,0.0011954 BTC
4234f2c0c7bd1d137a98ad3f394f5a89c79a5906463ca8f288fa0b22cfa0e8e3,0.0014454 BTC
cc1172f2d28936d47e22a687b209690d0c23a975e6003b81200251fdccd65d6e,0.0009454 BTC
41697d6a647b4fd3923a7719c51460d6a35955dacee8c13b5f53990c23bc4a33,0.0014454 BTC
94a5bf1cfa209878859b8b3c2286888ed4550ddd137255ef6abdb40fa681be2e,0.0011954 BTC
cf68f78e743ce765c8215574cfcbfb2cf9431b5915f0df9c79ad54ff041832ce,0.0016954 BTC
3a961324a3c401d1b620dbac86c9d4cdc6e1143ee1cc7a8855731288d7987d9e,0.0011954 BTC
db5813c9eae2f6ccb38f7428200cb3453d9f67a6ac99e5d1e4be3263ad17afb7,0.0014454 BTC
f88c30ab8a9105a05c574df8cd6a54e9929ead2b231a312158f8714f674b700e,0.0009454 BTC
aa040e18b5728fcb3f625f93f431efdd51edc48c57ea86b5ad85b54b867e3cc9,0.0016954 BTC
abbe0a3bfc3c24bead9b91dbe40e902189150879aaca01989bef9542be3336c1,0.0019454 BTC
4f86b83fae804d710f14a16e5dacd82e0af6778fae49c0d6572fdd22e337fa8c,0.0016954 BTC
18f4bcfe54e5c885b3fc6c14829d829ed6a80f4e38ff6796ac61b1e29508e056,0.0014454 BTC
c4df1fa7533918fcbb6e82ad04886a0ab38d7a16f1ea912936836aebf58e8c44,0.0014454 BTC
bea030aa5e8fe2beaeab71034d96b4dfb7c9590990db91d054b2d0ba1966e135,0.0026954 BTC
f435c2fd1f7e97e08edecf39f8f7a116d6b56e52741fe501d2c398672b0083d0,0.0049454 BTC
d0257882836ce2779fd8395cfa081b35ba15e3caf28ef46e4dac7f93062e1507,0.0009454 BTC
e8c6e4197e553ee7a3418db98c1d66897c3f3a38287b1552331fe11dbd152688,0.0009454 BTC
0f8f8bd8f38948ca6c042e5a4ca9eb8b3a46cda819208f06180693a5027f8a5f,0.0019454 BTC
9b04d010bbb11342128ac808653d3b0a35f3edc354b0e9a0c027e65dcec01031,0.0006954 BTC
c1d5c1d0a6f45db60ecbc4e504c5bfd7324f3a35accb45c77dafd44796890902,0.0016954 BTC
0127fded439c515fb8541fdf04a60c4bfa87ec18cec6dc7b581e3e15db499132,0.0009454 BTC
3cddc1d0a1976bc8b91a75dfb00c81b8792036b7da58771fe68d754210d07936,0.0016954 BTC
36f7e40be3f5d822a9b6ead9102d511d4bb315918f6e581ef151e479a184f783,0.0011408 BTC
88ea6edce63480aec990d4b069bc18eae3166ce44d90c02f7a9c848fb64c179e,0.0014454 BTC
e63d94fd38c31905278dca9518305d336d25d6673db39ef7e65a81338eede832,0.0009454 BTC
c3af77bc5b246e96fc0c47e79d7049f5ad48df75b36da8280bd9844e190b844c,0.0014454 BTC
92ac7a64fa528336563b094d6aa017b7d6506b235dfc1c4d152148509c50b7ed,0.0009454 BTC
5f456af23aea6ca6296707e939387dc00aeda0c7c3d983e4febf2f326399e419,0.0011954 BTC
6ed3ac1c12b96cd8a50b5808b35a97a18bf9ec78a2ba566fae58bda6646ea0a6,0.0009454 BTC
637738199a259aef5a260f0c61bd4761bfde8e1e07652ba665434c24e68b698d,0.0016954 BTC
ffb5a4bb2936773d1c406fd5d639f284c46dcbc4e87401b290244035511099c2,0.0009454 BTC
5403d4df6e431796b1ceb10abe18449cccaa74f2431de85e843be13c0081c609,0.0009454 BTC
75808608520fd6a0f32eb94a7b6e5923e0ccf56008bbfdcac8767f3a426237ee,0.0019454 BTC
cbf1f8c29e41414f286b7cefc0b71fcfed848297ee18147c182139b41943466d,0.0011954 BTC
fed43b2a9883e3bb5ccde4eede7deacfd5995a765dcd6c86120d6b5975441163,0.0016954 BTC
82eaf8688472e458c3a097edbfb883bca6afb2524078bc2ebd760fcb077842d9,0.0014454 BTC
d16170eb8f808200a25086e5947d98be3c83a70001a33a4137f280f48dcebeee,0.0034454 BTC
d8096a482daedc96001558e872154941080445170e94cd2c7742cc99049814f8,0.0011954 BTC
e6c3f2e056a1ad20651f48abe560956971eb45498aa7f209597854297be22ab0,0.0019454 BTC
0dbf5f9ee4edd9b3562fac6e6e42629c1e798ce35e0498b09252cb409f5cb415,0.0009454 BTC
fa1cb0f7b856248b095930563046fd9f153ad142927ff0407cb80934cdda09f7,0.0019454 BTC
259eb6a111cb0cb90a26f873456f94300afe831d8df2ed6ba8d6967ac48f8b88,0.0009454 BTC
2461f3010930e367b7e3ab33b8fea782a06944e758813be45f5003d5c942c86e,0.0009454 BTC
b4c654a8c1f1fd4a1714d461e5897df82d241b93c46e975d7e5506e8111f8eeb,0.0009454 BTC
1cba920e0b8c35fbc63fb05bf78d893f9c9612ab6e2ec9da88a88f8ab5632978,0.0009454 BTC
1d04557f68b68e7f39c27818ab6202214436e4c8c15c32887bc92e43ad7909a4,0.0014454 BTC
f46459d77cb5cf3d9a5145d6020b4579561d5906b2fbebc3f9f16159ec956dd0,0.0019454 BTC
a464c0e2582a7cfb3d53cf4adfa1767f1a09dcefe93f770eb8a0d0cd4b5e6d73,0.0009454 BTC
851b425da52f114d907ce77f085721cec01228465ae408cc9f23a2a6b069c566,0.0009454 BTC
7189c6bb366ef43accce5816e975ad3a367c198223c693ab2d85c604ab97e929,0.0014454 BTC
753a2b0915034d55d8d0ce6c8d86f10a98a61e83c3d11e1a84d82084f8199619,0.0014454 BTC
9c010ffcdfe3d44b9e8cf6ff68df6a52e11a794e1ec989641f6fa8b5e043c14f,0.0011954 BTC
f607fd83092c88cfc306be6f413e029e9fada6dd0a4a82fcbf6524cd93ed4ff2,0.0011954 BTC
90c3816c0d3935b80491b6fe791677d852546896db747511f79a5bf3b752abe7,0.0019454 BTC
29bbdecfe44c1865ef58509b9949d905627bb658a0821f6c4827180673e19154,0.0009454 BTC
7e7c73f1a8ed36d0f9dc3edc9da149d3b187e889a4527e70295fe46ff2987238,0.0006954 BTC
0683591f47ebe44b37da401ce64007f6a6596d3954d054c7a54bc421832ca950,0.0014454 BTC
efaec0840433525945a0384d941415a6da5c884af8dca3504d19ea72f7c7b82f,0.0014454 BTC
066393f3ff392ddd0bf5f5ce1739e0f9658c4ceacaf8e5eda5ef3efbac0cd2fb,0.0029454 BTC
044d1fe24712b8266427a0403c8a994ce639ed5a07598c962c72a64cba6f625b,0.0009454 BTC
d516f6ddd4e85c95dac48416c5dd29adef330de8e60105ff5a42f13dd6622985,0.0009454 BTC
6d8b9d974a2145fdbc72a6e1561c3e59da5ecf2e4d8c4d791d5d6abd390965cd,0.0009454 BTC
c81bdb7607752ae321e211e0617ec42790e1d290d3d2fe74ae762a2a03cd46d3,0.0009454 BTC
6f451aa8e4f471ea04c7e37d24e9c7f917dec581e9c569125ea3f827cdb5c224,0.0009454 BTC
7f4bcd95629fc7510b041b70dbe35aeb6e26c1c80a63532fdf649de4cd1082a0,0.0009454 BTC
a0797fe8aa93da5513a1063a8d701f039a95d49ac71b4dd4b7518dd1c4580a7a,0.0014454 BTC
34dd8dd6012c46f7fb3317c4083dfa1a54bfcf9c04f06f77598bfad7cba3a800,0.0006954 BTC
20b455d454b6717e41ef7b4bd78f196bf4c4c513ab83fe1fc00c20fb72893c60,0.0019454 BTC
8d8a7fe9844f4ba98b6bfffc9ea29e22025308616978d33d6e80d5c8128a58dd,0.0011954 BTC
372816fa0c8e4c15cd377a49be46e1057fb53a979eee3616f16a033bad86dad0,0.0009454 BTC
abd2818c8edbd93f298729294fedeeab2f8f71585897abb898965ecd85fffa10,0.0014454 BTC
49b6db1f0bb7c3d905d58a8df3cbe92faa0a6e993f61fbfb225b9b4ccdd97177,0.0009454 BTC
7e934a81525ac0cd918f50ca85535e30c0ea3a57a991f9f54683dae5f911fa8b,0.0011954 BTC
0472d736dd0ad50edd6bef49b56a1cda35e069d5081093ae46d01bde2558ee8a,0.0011954 BTC
008ecc22d098e697fb7c23a57cb1e28915e3d8e544db35ba6912455b7c0cb623,0.0019454 BTC
ffc639a6a39353fc5642831aa4498d119705e396c45252bbd0a08c2a8508452d,0.0014454 BTC
d52b1efda1716f82404b9abde0ab84a5b3a89d8c657cb1ca89f02b9a870e31a4,0.0009454 BTC
d9bb401287821bca2b8878a6f258f0ab90e3c1b6bfa632718e3ef8cbb576825f,0.0009454 BTC
d3d4e042875c9cb3c39fe8295e40a3d2444e80309002746e35f54ceb99f369ed,0.0009454 BTC
7490f1ddc27feadbb262e4af3cfed0ecdaca88f29c594b339dbe8a725c3b9ee7,0.0011954 BTC
46af0e6c10c2958952a58e53556d8c78489bb3f778be1aea8b5ab2be34c5ea40,0.0011954 BTC
3f420a210a0fb522bcaa666e71854ffbd55368f5f46c98e4eef122d5e50ae202,0.0014454 BTC
01f5d6cd0d809ff8dfcbdb7e677cb58970920c6983da09860b122f3c6c26f8e2,0.0041408 BTC
6eb3240d6436674e0dc8b9ab206d414800d42a602223c9c5ecc4c1ac1036e1c3,0.0014454 BTC
e365b3adf6a7df7fd7846b60265917a801b05e469a6245f870c957edcf472da5,0.0011954 BTC
9abe24c4c26a9208bfed31d001d144b1a7dc4747bb38513dd9b7a1258cb07be6,0.0006954 BTC
cbaf22159bec4beb324cf2e65e4f44cae7852e8b55bb96563a6fc5b3d61cbd60,0.0019454 BTC
0b50f4237f8f7647128ecfca58abe9c79273fc972aed382d95c040023e38d657,0.0016954 BTC
05f4ee7a60c76bd05be0c219514f1fbfb85ab7a6867110c4ff87345fc4680b09,0.0014454 BTC
28a5e51a87f4b4267e3f5a494104f52d32476c8784bdc16bb743ec30b4ac680e,0.0016954 BTC
da8173e07281b05e3a9256b8bb1e0fa417e28c620142fcd0e9402d934433a55b,0.0011954 BTC
7d8d6e8726e51be020f636b67bacefc35eac81d430fb493a8ea7024d9b7d9a5e,0.0019454 BTC
af55d6bf8a118d6944b70976e8dc84095a2d34eb03e0a9aa57c3acda83618fae,0.0016954 BTC
43271b6766a6ed288f8f5f3dd61f8fa76a5264b916b3098b21d1f48a2ccb9701,0.0006954 BTC
286257442a2f4cdd6935c539f6722bcd2bc9cedf9044b1436ee1a293cd4d90b6,0.0016954 BTC
177c6be3f820f70a2e02f8cd3df35e1bfdc30fd2d3bdf4b7565ab112f9771d63,0.0021954 BTC
fe4e72480dceb051e2cc0cbd5d3d2b0d71ab96446240a3fad2dba82ba8e90de5,0.0011954 BTC
1b32b0b3182ada09e4974dfa3e6cc23166cb93f553f3d79be16140851d338dbb,0.0011954 BTC
e5edec092f71e5844bac2490f88387f6315a52f0839ec4a9b051fd6b0e7a932c,0.0016954 BTC
88686ac9df8d75820a276993ca38e48da6c5111198a57078d18a0ac0daf26094,0.0009454 BTC
533d25f6c569da3761f9870984ee7450cbc9be9852e23accba92c5bff66a15db,0.0006954 BTC
dc3581eab4013a6a1ffc93c0f11b4c4e42adcb0b504d3c8b877160e156dd58cd,0.0006954 BTC
2c7c93ab635c40c4dad6b8014c10b715550dfd43e3bddf41c28c00af42e9cda5,0.0016954 BTC
43915fb6cb55417d488de3bae9ecb9029b0c971e4ece768956d09924ecb56f5d,0.0014454 BTC
4029b8c73f716dda24ff55a0c8b9da2992d5306d8d22080c710a51d5bae9900b,0.0014454 BTC
899f32a355afc1cd6251aa3f1a585086eba166a4f8f886f1bf758c5203c618ff,0.0011954 BTC
929686f97ede9b0513013343f3201d72649bc6da20968e3a5239ad1d28789ba0,0.0011954 BTC
b9034542c3fad504ec790e69cc482b82792ef84d46a694bce273e634690e65ed,0.0009454 BTC
db08ac4d04113358f2712a5f28ffe2c70498d0ef07ab4a829aadf4a5c97f03b4,0.0024454 BTC
9a35d1b043237f0fa4d9371b6c0d2542cb5074b303ed8daf94237a33542208b1,0.0021954 BTC
b89af891c991cbd005c989e1ec262613fcfc356880062d42d1eafa257e149dd0,0.0009454 BTC
ba2a476f31be5b30c0effce6c9e89c3e1df4b3d900f3f0fc4e2242bda5ee9bb5,0.0013908 BTC
157afd0f54937993e8c753d9ae049a1a77bf0fa27ef6c193559bf495f8b2a4e9,0.0011954 BTC
8ffe3a0848efbedd53dfe7ccd141ff38ec2e88f8aee59ffa7a7efb5bd6ddbdaf,0.0014454 BTC
32d1db168fd4136cbdceebf6f0140483d70f797f37800999087c2de83b90401b,0.0009454 BTC
abe0d4cf28a54bb913fdb2033bf5381b85b9b34fa9923ca1c048fa852982b97e,0.0009454 BTC
e7cfe27fbdc7ee40145eef8c76b31cf20b58ac41403b84a724963cdd6b66bed0,0.0016954 BTC
32db2dceffb1ed87af9c9ba31b798bde22726f4c22b94baafbd9eb305844c9eb,0.0009454 BTC
8fb4ae159fc28a6f14a6d53e02ffa6fe6b890d7f523e90659e3d0056f00a9f6e,0.0009454 BTC
ec00585480486e835a5b54b38f4ff879a6c26c15572be6f3b70eefea4e43c1de,0.0016954 BTC
27a9a699d0dc9ee8a424b54e5ee0f59a1971c79ac26e1adad888cc82ae7bd4e6,0.0009454 BTC
d7b3298414f3633dd858e7121303507fb4ef1b82cf6d0aa453da2765106f5b76,0.0014454 BTC
8831fa5a836863fffe8cf367e03026e04239f6eff8eacd810ac6a71cf7546b95,0.0011954 BTC
684c4e54d76fbd5f806216081e963b832a191950621b68005fb3e04aded4ad07,0.0011954 BTC
641e00de1df2e87ba859d2245bb6e10fb1eeba7a906298fd6da93cf5efd9c47f,0.0024454 BTC
4773d1829fdbae8b6346363fc8306c616425d0bfe4122af083f91c2088d0bbd0,0.0009454 BTC
fb08ae755ae5c2b71391c276855bb8d0932520cc328680e1fcbd1bc7db1adb03,0.0011954 BTC
7803cf44e1a539c358ae6d8ccd5712c9c31eb96c6ad7b5656f88fcd989ed22a6,0.0016954 BTC
65d421dd7e6eb7079b262ab4e9b5a8938747d4fead3afb714e586f4541b2e7ba,0.0009454 BTC
6f247a5655749c9e788e3da2a5e8d64fffb5ee3e2835280c9b1a170ad055d173,0.0014454 BTC
9e6d10e9513548d036d77c4a147b61b9dafe355dfaf3eccbd510d3e2fda2ab44,0.0021954 BTC
5693c4f37350f06bb44cc9a7dc373d10174a5e809fec53a476556eb43182651d,0.0006954 BTC
b6b3d3b173a72bfa32bde71427ec8b059524886f940ea71dfffa80590ac4b337,0.0009454 BTC
9ef6babfc3cff20cc80a1b9c450baffc4be6b83bc6cc23a867dcf155bf40519e,0.0014454 BTC
b02c2011f88123f89bc39b0a6ada2bef32001e128a08ec02baa730afe8c2f02e,0.0011954 BTC
764b781556290eec8b3adccec2389ed3513b83a9474dc237054a7643f057b56f,0.0009454 BTC
62ed321a650706b8b8f764993bcd42ecace89395d6d088ae5248335ad794e367,0.0009454 BTC
921a004ec9c31f796e4343b499ce9ff6ba1ccc118dd00e853d507450223f865a,0.0026954 BTC
000a26b9da388fc5752ce07b01a9c48462008cd3740da2bb89019f804fb36bd8,0.0014454 BTC
619462a07627a586552d8c81790637a3833be98ae19bffe99dce92bbc060b175,0.0011408 BTC
7884163d25768d29def148beec553094cce85b8bec2d1bf8301c76214a2f76d6,0.0014454 BTC
4cabd6d64ca7e7988182ab01f4f24edbca6083fcb76c332c6d95256e332dcde2,0.0008908 BTC
9ef04c5ddb4dbbc2668eb6857aae03c368859e4d1f9a893302ebd5d126200a31,0.0008908 BTC
be5a9d15ea2e8e4c07e6667793eb87f2a5b603861ff8983ed765da806f5ff653,0.0016408 BTC
e60dc4d45ab99b3b6a8f0add4b9e7cd6f07abfd0b80ef2cd63e9bb87469e72b6,0.0031408 BTC
58804305d11d5fcb3e7dc42f59f25d7f515b07840001d0c41e77329b428c2f75,0.0009454 BTC
cd61b31215df54bb3c8f17804a6ce1107123dd9df5fa16fb98f0378c860450ba,0.0006954 BTC
637e062dc6841fef71dac98dbd256f999964ddffd5249063ea6228b48877e696,0.0014454 BTC
0e7e97231c170f2852843d8c1ce3de3ef3865934c5597f3a978fcc5e7612aae5,0.0009454 BTC
c4d2cc29226ae5b66930023133ab1081f5760dc3c250b0ae0e269c0c6b851421,0.0013908 BTC
0cf70e5a920220b2c08ab1cfcd6aaa8e80687b12b1b131f6285ba5b37a4b4e8d,0.0009454 BTC
f995a15b6396d475ea99e54d87dfbe0c3cc27e758416779cf843840be75735a3,0.0009454 BTC
b54dc906100764d159de94f41a7c283977921e251e234bc59c704d87ef0441f1,0.0009454 BTC
09ee1363f872198911e43c289c9cac989c3b7bb6d41b416b5e07d3c5865cf774,0.0026954 BTC
37e7649cd0ea7c2d57c2c34e6f836a0e33c5d1760c27d49fd3e9b10231c25587,0.0009454 BTC
5cbcbe93d0de42fa86f8770b9ef4a11f2d9fe3b6b47a9349ebf458fd46e7eab6,0.0008908 BTC
f81350aa68fefc7aadddfe2a1dab84e7e73a4fbee306f890b08912b4a8d13d0c,0.0009454 BTC
e988ff48c192277004911c56752047dba85a95f39e3c9ddf37c4ab0d8e0eef43,0.0006954 BTC
ce2128350ec9046cebf058a93483dc60d0b105b58f9b2dacae041fe204c6615c,0.0009454 BTC
78e31112618157e6dc0869dffe9e73a915713ed93c689f719c5ac66e281da0ea,0.0014454 BTC
5d964fcd2ffbfc91a774893d46c8e17f0f456fdb2979e0bbf85f31764f0b507e,0.0009454 BTC
ab3add7f4b69a72c2d4ad2b76058e64ec83d3ce8feadc4e60319a33d7bf260ee,0.0009454 BTC
d4e3afdb9ee91456d66f5c6134defc01b8b00d2372ffa21f854a73d9be5f3573,0.0029454 BTC
687a09a07daa9fc6270f9002ce7cc1602dc85de7bb9b3c17b0424e8ee18c6c9e,0.0009454 BTC
54222723f4de3797807fd74c5eac80a1d84f07f835ebdd3fcffab993a86ba424,0.0014454 BTC
5e9e10baba5755cca3b6ec48bac3e4f78f6c5ee2d5883aa6a2818b55634fe5ad,0.0019454 BTC
e96caa35b1c8855478b72a0a91935cd7555a761807b8c5e4b933c524ed115da4,0.0014454 BTC
3cc115cf3939821408de42023e92c50f67cfb8d6414e1c4439943fc4878f56b9,0.0009454 BTC
20ea9c20490b5d7d69108e6f23abf337bbd8ca9568545dede4ea6771a212dd1a,0.0009454 BTC
38b66ce23d79d2323aa146d4e855ee9e6a62e587df8d19b248f5f12d573124ee,0.0009454 BTC
b2c913bfc55abeb726e8486899044fc1ec6aeeb313956687bc9c15a43f7f7713,0.0009454 BTC
88aea3abfb1983a6224006095eb511df29277d15bbe4fbba98582b61f1bfc21f,0.0014454 BTC
676158d68e04e719185445565fbf7fef037ece025144d585b32aa9c324d9f6c6,0.0008908 BTC
cd117209030689f49d1389469e7439fe48ba4bd3c93f7b01e01c7d105bbf72dc,0.0011408 BTC
8e8427d78785b2c0980f70d0777fd96925de2eec233f53f44847a4980a955fe6,0.0009454 BTC
43f6a6697f745c78204ca1ebc4b6606201da4a4a1e4d5befae21ba507ccb0707,0.0014454 BTC
94085dd0feb1fd4033f084c6814e68e0290adf4e1770c4a60187805471b5d59a,0.0036954 BTC
0b179eafee0c72575a3c683828415999a5b9368e75ac2ac1e00a8aada5ac076e,0.0011954 BTC
90562b0b1bf76a54b9606b1eeec62da07cddab0065f2158e0d52cbc89d7ed40e,0.0009454 BTC
fb6a092b84bda07d0a5df247303c5f376814d58f1b7ef8a7bc1fa4b20b8a1d4a,0.0051954 BTC
a61adc89bd213f35729c0c6350fdcbabaf105794b9ba87c2b9325806fb4e0bc5,0.0016954 BTC
c98d2ca33a5a27a7c53af4f5043d244124838fe2e74f6330205247756f0c06dd,0.0009454 BTC
bd9a7c54c11fe75ad72d96ed4a793d9da493368b6e720125d94b238a8a5f28a3,0.0011954 BTC
e109dcdf73ea9b6eea75e227b5b965809086d995183e4a3de79cc34e9b510e96,0.0019454 BTC
0fe57559009325cf01c87f5287c95cd31318dff46e47a71a654b39beb885d62e,0.0009454 BTC
333fcde285c3cb30a8093b816f6add0210d9d146afce4797a513b551bc336f55,0.0009454 BTC
905d692538d248ab4d3755aefa7dd093f32e381c66eb8b2faaa7fd59bbf50dd4,0.0011408 BTC
c8c9b93735d329705055bae6f470516a310e972d78592bf7dbcc33ebba3b06a5,0.0014454 BTC
eaab370470c328b7605c3486986337f1fd2b2613a832b7d3bd585851d9cc97cd,0.0011408 BTC
4e3ea18b078325619442ab8b64194ac669c4418d1697e91fbc44354c1e74f97c,0.0011408 BTC
6d07292938b459b55c05a7adca85d205dfb4fe95d30f2427bfacdaae85928dc1,0.0011408 BTC
5e7a5ca8ebe1bf74d09166c09568b574b39ef78553bee546fcbe27175344579b,0.0016954 BTC
d4e4dba8059e0d1bafb8881aef6c437c477734fa8c013f4beefcdfbb4824eefe,0.0011954 BTC
7d7e0e4153fd8bc641a3f65c5dd0be9d20ba6591f0e81896f9faa41d1d96d73c,0.0016954 BTC
491c74a23a74c6242b7b69cd149604059b621d768a4810d1994fea23027ed21f,0.0009454 BTC
50bc9c9f52e2abe93d2a869b12b76a7a5bb55b812488847362f18365b1f5f751,0.0009454 BTC
be9b8a9fa35fd87758eee9b4789158cdff262fdeca8350e7a147fa877b1f1606,0.0021954 BTC
59ad193bac8c0a058d2e30731da43405e50bf2ecd68832c43facf63ec9097644,0.0016954 BTC
97ca0d3cbe57e92fd284f5a137d3b19a996541ba71a6522b5f0642eb60fd7eb0,0.0009454 BTC
2ef64cb454b5783a9341319962e466b60e6d72e9d47910c329e01dfe842e1c65,0.0016954 BTC
1bd750e08eda62c2ae2c03429fcb887a1c7d73de8aa2281958f55d4ea5d32666,0.0011954 BTC
cd616a46014cd30f0ba1d5dfbaa62bbc126745efcc6a68959b51817107bef3d8,0.0021954 BTC
b9094b627f562074da55af6f023115025de2de93d3364151a0da286b6a0d1db8,0.0009454 BTC
6df612b0c2bc37c91051e81fdcb4c185dc450e675a8649d65c51816219e2f39f,0.0016954 BTC
28628a32740e51a2355e110ef34c5b95dde0a4505eb92e0149846425ed117982,0.0009454 BTC
286e6fae4e0dc8dcfcfaeb439985f20503de25899d823665d9bc420b721022df,0.0011954 BTC
69f02bec2b4e839bcf09c1678777996542867935b0f63a3e97f68a18857c1174,0.0029454 BTC
9717e37609dcce91898f348d4976a614b26acdaac873253d9d217589829838f9,0.0009454 BTC
1906ffc6a240c1f822923df7466662109fcc437129adcc2fef775c2aa9b0698f,0.0009454 BTC
156db19b3b7c0f587e10b7a2814d7cc041a227ce49390e802db31b5f77b9e164,0.0009454 BTC
696a6b4f1198ce5f0de28c15e57a0d1fc8a01c1a5915585d913b555e548b9323,0.0009454 BTC
bf411b3b64ea5bff8c2446ae5ec928db02e93e347e00a63bd49482a04ba19ab6,0.0019454 BTC
401d40bcbf0d7af42261a52de55477c85959b22570efb6b0095ca0a6606f38e7,0.0009454 BTC
f28096e2b11f7904a09a432ce65d49d45316aca412f4bcfa8f30948c5c80adf2,0.0009454 BTC
fbf74ad42a5fe954ccacc7ed24eb6c73dfae8277324e9a2b1827cbf7a3eb2a6b,0.0009454 BTC
86028a8fc64c451373433c756d385b02eed750726d030cd86a07a47cf25a9856,0.0016954 BTC
1dbe86fbc647c8505ba1544c528bdcd85961a90c5a4f495da85d4dc212ee268f,0.0026954 BTC
1ad6bb5546feaf3727046e72480a93c9d90c6af4127bf40a60c018e009996859,0.0038908 BTC
af49058a20a0fdd1f15403c37b95f305547137c38e6937acf2bdec0d3a43d61f,0.0009454 BTC
a15b9ce6a60faf417afaa110f94bb6fc25529111ba493f096f846b41632b4070,0.0008908 BTC
552d40d7811a00379a19cf9c6397be7d2fbd3092ea01ab68ab164fed62a250ef,0.0009454 BTC
bb8d9073cb634e9f3bec20d27267ff432a6d390f7bb87a495b9f0c4de47c2b4a,0.0009454 BTC
eb20fa8e918509cf7be9e89e923eea137489d6eb461cf6034295d9f8baee19d7,0.0026954 BTC
eb83410293cdc2e27726ac7b0604357cee0596b08030db72a3d7d60bd43b0cd4,0.0014454 BTC
b639d168b141bf95c780097d418a2e096c83f4dd8735eecbb4427fe46511d12a,0.0011408 BTC
b94f26050e2d2c64e4ab313c7c2885e665da3339b52678f7144c168c8aa321dc,0.0011408 BTC
f27145e6ddf435f427b19fc71ba364b3b0cf4d19239cae3878881134a80ac764,0.0011954 BTC
06bfcc2ef215ae24eaa1558bad7a0028d58e8c7bf2f4cbc4f42974dd839544e8,0.0009454 BTC
51d0abceb6596c558b382c0776b2639c8c17100aa2c2494d1bee47e722a55932,0.0016954 BTC
98c0932bbef0cb21656804ffb565887e64ef65e70ccd6089d850be3812e634e5,0.0021954 BTC
cd92e239737dd6a10a703a8f4045061ada526ba87063fc9f60265fc0215e065f,0.0016954 BTC
ff024d47f576c47d5cb1eb9c61a84a8b6a3e6f6d9388817ab39891468ab52850,0.0013908 BTC
dcceacabc0663a31d9886ddbef7c03fefe02f9352e5183afdb9fc6033475eeba,0.0008908 BTC
98df1475ffe43c38229bb6c4e53aa739124b3e9ae0c7efb2eabf81e7681759fa,0.0008908 BTC
102f45be37d89c9f55aef103e49f85c0b6fdfec81a46c527493525d7b981ea0c,0.0024454 BTC
13ae67e3c925d072ed000b2bd8523f53316ffc3aa99a98e2f327dc6ee3a6fff0,0.0009454 BTC
d202812431aca945a59774ae66728ca50995bb56bb066c0ffccd1decbfe5d862,0.0009454 BTC
ebbc472cef3ffd35a87a6ce2905270badd600b09e1b97ac6dbf4490ab36c6947,0.0019454 BTC
0e7d5f9d0f4812980325b36d2a4720944fc0c85b9ed26fa811edaa6ab344ca5a,0.0011408 BTC
74ac2ab8989e6f029c3b324020c444bbbac6099ed8ffb8695d26edc3254b1a38,0.002912 BTC
e24d19e96e8fed461fcb6d4b0b254460dae7a2682bbd56d40913f356eb6b31d6,0.0008908 BTC
94ee8264426de25d85d677028698c99e25ed97f6d410474ab7f9a5871202dbf0,0.0008908 BTC
96791b6a22dad58c4a26827957f315885277bd415c0b7afaf181aa3a412c354a,0.0008908 BTC
6f7a4e0da6b238d361407be2a5abb4414e454aae1c9e70e8693c1aaadd00dff8,0.0008908 BTC
0baa2a9f04aa007897be57a7a7f2904f564975c10d1d93936333134ddddef2aa,0.0008908 BTC
08a30230484ad15cc532e01f4845715a1856d77d4c4a4620fe8c17112963fe9d,0.0008908 BTC
b90376318cf2cf58c266ce0efb5279e559ef7e2d1612655d7ea52542df1f94f3,0.0008908 BTC
c473e1220ae6d83d733712d6b715e305554ab38270c6374ede2f548e82d0c42b,0.0011408 BTC
9a7cd3577dde2ff7fa2f8a904a1382895c438232c391bd4970616922353a4114,0.0008908 BTC
081e83e8db891a4a5a8b47434dc8728f6a3911674a72e45530573cbb25b6aa57,0.0068908 BTC
0f91cd54d0fb9a1f32b386473b0ec13f245824114224d4c3ea607bd6777b98a3,0.0009454 BTC
